p1	p2	malecotf
SPT35469	SPT35417	0
SPT35469	SPT35571	0
SPT35469	SPT35349	0
SPT35469	SPT35351	0
SPT35469	SPT35418	0
SPT35469	SPT35419	0
SPT35469	SPT35566	0
SPT35469	SPT35567	0
SPT35469	SPT35420	0
SPT35469	SPT35423	0
SPT35469	SPT35564	0
SPT35469	SPT35352	0
SPT35469	SPT35424	0
SPT35469	SPT35357	0
SPT35469	SPT35437	0.19
SPT35469	SPT35563	0
SPT35469	SPT35308	0
SPT35469	SPT35425	0
SPT35469	SPT35440	0
SPT35469	SPT35354	0
SPT35469	SPT35309	0
SPT35469	SPT35310	0
SPT35469	SPT35355	0
SPT35469	SPT35332	0
SPT35469	SPT35333	0
SPT35469	SPT35561	0
SPT35469	SPT35363	0
SPT35469	SPT35427	0
SPT35469	SPT35752	0
SPT35469	SPT35430	0
SPT35469	SPT35431	0
SPT35469	SPT35313	0
SPT35469	SPT35780	0
SPT35469	SPT35315	0
SPT35469	SPT35316	0
SPT35469	SPT35317	0
SPT35469	SPT35334	0
SPT35469	SPT35543	0
SPT35470	SPT35468	0
SPT35470	SPT35471	0
SPT35470	SPT35379	0
SPT35470	SPT35472	0
SPT35470	SPT35529	0
SPT35470	SPT35517	0
SPT35470	SPT35516	0
SPT35470	SPT35360	0.1
SPT35470	SPT35515	0
SPT35470	SPT35518	0
SPT35470	SPT35475	0
SPT35470	SPT35520	0
SPT35470	SPT35324	0.06
SPT35470	SPT35476	0
SPT35470	SPT35485	0
SPT35470	SPT35389	0
SPT35470	SPT35487	0
SPT35470	SPT35369	0
SPT35470	SPT35370	0
SPT35470	SPT35382	0
SPT35470	SPT35521	0
SPT35470	SPT35553	0
SPT35470	SPT35532	0
SPT35470	SPT35384	0
SPT35470	SPT35522	0.06
SPT35470	SPT35361	0
SPT35470	SPT35342	0
SPT35470	SPT35556	0
SPT35470	SPT35557	0
SPT35470	SPT35328	0
SPT35470	SPT35592	0
SPT35470	SPT35435	0
SPT35470	SPT35304	0
SPT35470	SPT35390	0.06
SPT35470	SPT35436	0
SPT35470	SPT35580	0
SPT35470	SPT35538	0
SPT35470	SPT35537	0
SPT35470	SPT35320	0.03
SPT35470	SPT35541	0
SPT35470	SPT35673	0
SPT35470	SPT35502	0
SPT35470	SPT35330	0
SPT35470	SPT35546	0
SPT35470	SPT35547	0
SPT35470	SPT35544	0
SPT35470	SPT35362	0
SPT35470	SPT35499	0
SPT35470	SPT35336	0
SPT35470	SPT35577	0
SPT35470	SPT35325	0
SPT35470	SPT35331	0
SPT35470	SPT35337	0.04
SPT35470	SPT35306	0
SPT35470	SPT35407	0.49
SPT35470	SPT35346	0
SPT35470	SPT35405	0.41
SPT35470	SPT35410	0
SPT35470	SPT35575	0
SPT35470	SPT35576	0.29
SPT35470	SPT35766	0
SPT35470	SPT35347	0.11
SPT35470	SPT35412	0
SPT35470	SPT35414	0
SPT35470	SPT35348	0
SPT35470	SPT35417	0
SPT35470	SPT35571	0
SPT35470	SPT35349	0
SPT35470	SPT35351	0
SPT35470	SPT35418	0
SPT35470	SPT35419	0.29
SPT35470	SPT35566	0.14
SPT35470	SPT35567	0
SPT35470	SPT35420	0
SPT35470	SPT35423	0
SPT35470	SPT35564	0
SPT35470	SPT35352	0
SPT35470	SPT35424	0
SPT35470	SPT35357	0
SPT35470	SPT35437	0
SPT35470	SPT35563	0
SPT35470	SPT35308	0
SPT35470	SPT35425	0
SPT35470	SPT35440	0
SPT35470	SPT35354	0
SPT35470	SPT35309	0
SPT35470	SPT35310	0
SPT35470	SPT35355	0
SPT35470	SPT35332	0
SPT35470	SPT35333	0
SPT35470	SPT35561	0
SPT35470	SPT35363	0
SPT35470	SPT35427	0
SPT35470	SPT35752	0
SPT35470	SPT35430	0
SPT35470	SPT35431	0
SPT35470	SPT35313	0
SPT35470	SPT35780	0
SPT35470	SPT35315	0
SPT35470	SPT35316	0
SPT35470	SPT35317	0.02
SPT35470	SPT35334	0.03
SPT35470	SPT35543	0
SPT35468	SPT35471	0.38
SPT35468	SPT35379	0
SPT35468	SPT35472	0
SPT35468	SPT35529	0
SPT35468	SPT35517	0.47
SPT35468	SPT35516	0.37
SPT35468	SPT35360	0
SPT35468	SPT35515	0.4
SPT35468	SPT35518	0
SPT35468	SPT35475	0
SPT35468	SPT35520	0
SPT35468	SPT35324	0
SPT35468	SPT35476	0.63
SPT35468	SPT35485	0
SPT35468	SPT35389	0
SPT35468	SPT35487	0.4
SPT35468	SPT35369	0
SPT35468	SPT35370	0
SPT35468	SPT35382	0
SPT35468	SPT35521	0
SPT35468	SPT35553	0
SPT35468	SPT35532	0.53
SPT35468	SPT35384	0
SPT35468	SPT35522	0
SPT35468	SPT35361	0
SPT35468	SPT35342	0
SPT35468	SPT35556	0
SPT35468	SPT35557	0
SPT35468	SPT35328	0
SPT35468	SPT35592	0
SPT35468	SPT35435	0.44
SPT35468	SPT35304	0
SPT35468	SPT35390	0
SPT35468	SPT35436	0
SPT35468	SPT35580	0
SPT35468	SPT35538	0
SPT35468	SPT35537	0
SPT35468	SPT35320	0
SPT35468	SPT35541	0
SPT35468	SPT35673	0
SPT35468	SPT35502	0
SPT35468	SPT35330	0
SPT35468	SPT35546	0
SPT35468	SPT35547	0
SPT35468	SPT35544	0
SPT35468	SPT35362	0
SPT35468	SPT35499	0
SPT35468	SPT35336	0
SPT35468	SPT35577	0
SPT35468	SPT35325	0
SPT35468	SPT35331	0
SPT35468	SPT35337	0
SPT35468	SPT35306	0
SPT35468	SPT35407	0
SPT35468	SPT35346	0
SPT35468	SPT35405	0
SPT35468	SPT35410	0
SPT35468	SPT35575	0
SPT35468	SPT35576	0
SPT35468	SPT35766	0
SPT35468	SPT35347	0
SPT35468	SPT35412	0
SPT35468	SPT35414	0
SPT35468	SPT35348	0
SPT35468	SPT35417	0
SPT35468	SPT35571	0
SPT35468	SPT35349	0
SPT35468	SPT35351	0
SPT35468	SPT35418	0
SPT35468	SPT35419	0
SPT35468	SPT35566	0
SPT35468	SPT35567	0
SPT35468	SPT35420	0
SPT35468	SPT35423	0
SPT35468	SPT35564	0
SPT35468	SPT35352	0
SPT35468	SPT35424	0
SPT35468	SPT35357	0
SPT35468	SPT35437	0.24
SPT35468	SPT35563	0
SPT35468	SPT35308	0
SPT35468	SPT35425	0
SPT35468	SPT35440	0
SPT35468	SPT35354	0
SPT35468	SPT35309	0
SPT35468	SPT35310	0
SPT35468	SPT35355	0
SPT35468	SPT35332	0
SPT35468	SPT35333	0
SPT35468	SPT35561	0.02
SPT35468	SPT35363	0
SPT35468	SPT35427	0
SPT35468	SPT35752	0
SPT35468	SPT35430	0
SPT35468	SPT35431	0
SPT35468	SPT35313	0
SPT35468	SPT35780	0
SPT35468	SPT35315	0
SPT35468	SPT35316	0
SPT35468	SPT35317	0
SPT35468	SPT35334	0
SPT35468	SPT35543	0
SPT35471	SPT35379	0
SPT35471	SPT35472	0
SPT35471	SPT35529	0
SPT35471	SPT35517	0.51
SPT35471	SPT35516	0.47
SPT35471	SPT35360	0
SPT35471	SPT35515	0.62
SPT35471	SPT35518	0
SPT35471	SPT35475	0
SPT35471	SPT35520	0
SPT35471	SPT35324	0
SPT35471	SPT35476	0.45
SPT35471	SPT35485	0
SPT35471	SPT35389	0
SPT35471	SPT35487	0.49
SPT35471	SPT35369	0
SPT35471	SPT35370	0
SPT35471	SPT35382	0
SPT35471	SPT35521	0
SPT35471	SPT35553	0
SPT35471	SPT35532	0.47
SPT35471	SPT35384	0
SPT35471	SPT35522	0
SPT35471	SPT35361	0
SPT35471	SPT35342	0
SPT35471	SPT35556	0
SPT35471	SPT35557	0
SPT35471	SPT35328	0
SPT35471	SPT35592	0
SPT35471	SPT35435	0.48
SPT35471	SPT35304	0
SPT35471	SPT35390	0
SPT35471	SPT35436	0
SPT35471	SPT35580	0
SPT35471	SPT35538	0
SPT35471	SPT35537	0
SPT35471	SPT35320	0
SPT35471	SPT35541	0
SPT35471	SPT35673	0
SPT35471	SPT35502	0
SPT35471	SPT35330	0
SPT35471	SPT35546	0
SPT35471	SPT35547	0
SPT35471	SPT35544	0
SPT35471	SPT35362	0
SPT35471	SPT35499	0
SPT35471	SPT35336	0
SPT35471	SPT35577	0
SPT35471	SPT35325	0
SPT35471	SPT35331	0
SPT35471	SPT35337	0
SPT35471	SPT35306	0
SPT35471	SPT35407	0
SPT35471	SPT35346	0
SPT35471	SPT35405	0
SPT35471	SPT35410	0
SPT35471	SPT35575	0
SPT35471	SPT35576	0
SPT35471	SPT35766	0
SPT35471	SPT35347	0
SPT35471	SPT35412	0
SPT35471	SPT35414	0
SPT35471	SPT35348	0
SPT35471	SPT35417	0
SPT35471	SPT35571	0
SPT35471	SPT35349	0
SPT35471	SPT35351	0
SPT35471	SPT35418	0
SPT35471	SPT35419	0
SPT35471	SPT35566	0
SPT35471	SPT35567	0
SPT35471	SPT35420	0
SPT35471	SPT35423	0
SPT35471	SPT35564	0
SPT35471	SPT35352	0
SPT35471	SPT35424	0
SPT35471	SPT35357	0
SPT35471	SPT35437	0.19
SPT35471	SPT35563	0
SPT35471	SPT35308	0
SPT35471	SPT35425	0
SPT35471	SPT35440	0
SPT35471	SPT35354	0
SPT35471	SPT35309	0
SPT35471	SPT35310	0
SPT35471	SPT35355	0
SPT35471	SPT35332	0
SPT35471	SPT35333	0
SPT35471	SPT35561	0
SPT35471	SPT35363	0
SPT35471	SPT35427	0
SPT35471	SPT35752	0
SPT35471	SPT35430	0
SPT35471	SPT35431	0
SPT35471	SPT35313	0
SPT35471	SPT35780	0
SPT35471	SPT35315	0
SPT35471	SPT35316	0
SPT35471	SPT35317	0
SPT35471	SPT35334	0
SPT35471	SPT35543	0
SPT35379	SPT35472	0
SPT35379	SPT35529	0
SPT35379	SPT35517	0
SPT35379	SPT35516	0
SPT35379	SPT35360	0
SPT35379	SPT35515	0
SPT35379	SPT35518	0
SPT35379	SPT35475	0
SPT35379	SPT35520	0
SPT35379	SPT35324	0
SPT35379	SPT35476	0
SPT35379	SPT35485	0
SPT35379	SPT35389	0
SPT35379	SPT35487	0
SPT35379	SPT35369	0
SPT35379	SPT35370	0
SPT35379	SPT35382	0
SPT35379	SPT35521	0
SPT35379	SPT35553	0
SPT35379	SPT35532	0
SPT35379	SPT35384	0
SPT35379	SPT35522	0
SPT35379	SPT35361	0
SPT35379	SPT35342	0
SPT35379	SPT35556	0
SPT35379	SPT35557	0
SPT35379	SPT35328	0.07
SPT35379	SPT35592	0
SPT35379	SPT35435	0
SPT35379	SPT35304	0
SPT35379	SPT35390	0
SPT35379	SPT35436	0
SPT35379	SPT35580	0
SPT35379	SPT35538	0
SPT35379	SPT35537	0
SPT35379	SPT35320	0
SPT35379	SPT35541	0
SPT35379	SPT35673	0
SPT35379	SPT35502	0
SPT35379	SPT35330	0.02
SPT35379	SPT35546	0
SPT35379	SPT35547	0
SPT35379	SPT35544	0
SPT35379	SPT35362	0
SPT35379	SPT35499	0
SPT35379	SPT35336	0
SPT35379	SPT35577	0
SPT35379	SPT35325	0
SPT35379	SPT35331	0.93
SPT35379	SPT35337	0
SPT35379	SPT35306	0.02
SPT35379	SPT35407	0
SPT35379	SPT35346	0
SPT35379	SPT35405	0
SPT35379	SPT35410	0
SPT35379	SPT35575	0
SPT35379	SPT35576	0
SPT35379	SPT35766	0
SPT35379	SPT35347	0
SPT35379	SPT35412	0
SPT35379	SPT35414	0
SPT35379	SPT35348	0
SPT35379	SPT35417	0
SPT35379	SPT35571	0
SPT35379	SPT35349	0
SPT35379	SPT35351	0
SPT35379	SPT35418	0
SPT35379	SPT35419	0
SPT35379	SPT35566	0
SPT35379	SPT35567	0
SPT35379	SPT35420	0
SPT35379	SPT35423	0
SPT35379	SPT35564	0
SPT35379	SPT35352	0.03
SPT35379	SPT35424	0
SPT35379	SPT35357	0
SPT35379	SPT35437	0
SPT35379	SPT35563	0
SPT35379	SPT35308	0
SPT35379	SPT35425	0
SPT35379	SPT35440	0
SPT35379	SPT35354	0
SPT35379	SPT35309	0
SPT35379	SPT35310	0
SPT35379	SPT35355	0.05
SPT35379	SPT35332	0
SPT35379	SPT35333	0
SPT35379	SPT35561	0
SPT35379	SPT35363	0
SPT35379	SPT35427	0
SPT35379	SPT35752	0
SPT35379	SPT35430	0
SPT35379	SPT35431	0
SPT35379	SPT35313	0
SPT35379	SPT35780	0
SPT35379	SPT35315	0
SPT35379	SPT35316	0
SPT35379	SPT35317	0
SPT35379	SPT35334	0
SPT35379	SPT35543	0
SPT35472	SPT35529	0
SPT35472	SPT35517	0
SPT35472	SPT35516	0
SPT35472	SPT35360	0
SPT35472	SPT35515	0
SPT35472	SPT35518	0
SPT35472	SPT35475	0
SPT35472	SPT35520	0
SPT35472	SPT35324	0
SPT35472	SPT35476	0
SPT35472	SPT35485	0
SPT35472	SPT35389	0
SPT35472	SPT35487	0
SPT35472	SPT35369	0
SPT35472	SPT35370	0
SPT35472	SPT35382	0
SPT35472	SPT35521	0
SPT35472	SPT35553	0
SPT35472	SPT35532	0
SPT35472	SPT35384	0
SPT35472	SPT35522	0
SPT35472	SPT35361	0
SPT35472	SPT35342	0
SPT35472	SPT35556	0
SPT35472	SPT35557	0
SPT35472	SPT35328	0
SPT35472	SPT35592	0
SPT35472	SPT35435	0
SPT35472	SPT35304	0
SPT35472	SPT35390	0
SPT35472	SPT35436	0
SPT35472	SPT35580	0
SPT35472	SPT35538	0
SPT35472	SPT35537	0
SPT35472	SPT35320	0
SPT35472	SPT35541	0
SPT35472	SPT35673	0
SPT35472	SPT35502	0
SPT35472	SPT35330	0
SPT35472	SPT35546	0
SPT35472	SPT35547	0
SPT35472	SPT35544	0
SPT35472	SPT35362	0
SPT35472	SPT35499	0
SPT35472	SPT35336	0
SPT35472	SPT35577	0
SPT35472	SPT35325	0
SPT35472	SPT35331	0
SPT35472	SPT35337	0
SPT35472	SPT35306	0
SPT35472	SPT35407	0
SPT35472	SPT35346	0
SPT35472	SPT35405	0
SPT35472	SPT35410	0
SPT35472	SPT35575	0
SPT35472	SPT35576	0
SPT35472	SPT35766	0
SPT35472	SPT35347	0
SPT35472	SPT35412	0.02
SPT35472	SPT35414	0
SPT35472	SPT35348	0
SPT35472	SPT35417	0
SPT35472	SPT35571	0
SPT35472	SPT35349	0
SPT35472	SPT35351	0
SPT35472	SPT35418	0
SPT35472	SPT35419	0
SPT35472	SPT35566	0
SPT35472	SPT35567	0
SPT35472	SPT35420	0
SPT35472	SPT35423	0.02
SPT35472	SPT35564	0
SPT35472	SPT35352	0
SPT35472	SPT35424	0
SPT35472	SPT35357	0
SPT35472	SPT35437	0
SPT35472	SPT35563	0
SPT35472	SPT35308	0
SPT35472	SPT35425	0
SPT35472	SPT35440	0
SPT35472	SPT35354	0
SPT35472	SPT35309	0
SPT35472	SPT35310	0
SPT35472	SPT35355	0
SPT35472	SPT35332	0
SPT35472	SPT35333	0
SPT35472	SPT35561	0
SPT35472	SPT35363	0.02
SPT35472	SPT35427	0
SPT35472	SPT35752	0.02
SPT35472	SPT35430	0
SPT35472	SPT35431	0
SPT35472	SPT35313	0
SPT35472	SPT35780	0
SPT35472	SPT35315	0
SPT35472	SPT35316	0
SPT35472	SPT35317	0
SPT35472	SPT35334	0
SPT35472	SPT35543	0
SPT35529	SPT35517	0
SPT35529	SPT35516	0
SPT35529	SPT35360	0
SPT35529	SPT35515	0
SPT35529	SPT35518	0
SPT35529	SPT35475	0.98
SPT35529	SPT35520	0
SPT35529	SPT35324	0
SPT35529	SPT35476	0
SPT35529	SPT35485	0
SPT35529	SPT35389	0
SPT35529	SPT35487	0
SPT35529	SPT35369	0
SPT35529	SPT35370	0
SPT35529	SPT35382	0
SPT35529	SPT35521	0
SPT35529	SPT35553	0
SPT35529	SPT35532	0
SPT35529	SPT35384	0
SPT35529	SPT35522	0
SPT35529	SPT35361	0
SPT35529	SPT35342	0
SPT35529	SPT35556	0
SPT35529	SPT35557	0
SPT35529	SPT35328	0
SPT35529	SPT35592	0
SPT35529	SPT35435	0
SPT35529	SPT35304	0
SPT35529	SPT35390	0
SPT35529	SPT35436	0
SPT35529	SPT35580	0
SPT35529	SPT35538	0
SPT35529	SPT35537	0
SPT35529	SPT35320	0
SPT35529	SPT35541	0
SPT35529	SPT35673	0
SPT35529	SPT35502	0
SPT35529	SPT35330	0
SPT35529	SPT35546	0
SPT35529	SPT35547	0
SPT35529	SPT35544	0
SPT35529	SPT35362	0
SPT35529	SPT35499	0
SPT35529	SPT35336	0
SPT35529	SPT35577	0
SPT35529	SPT35325	0
SPT35529	SPT35331	0
SPT35529	SPT35337	0
SPT35529	SPT35306	0
SPT35529	SPT35407	0
SPT35529	SPT35346	0
SPT35529	SPT35405	0
SPT35529	SPT35410	0
SPT35529	SPT35575	0
SPT35529	SPT35576	0
SPT35529	SPT35766	0
SPT35529	SPT35347	0
SPT35529	SPT35412	0
SPT35529	SPT35414	0
SPT35529	SPT35348	0
SPT35529	SPT35417	0
SPT35529	SPT35571	0
SPT35529	SPT35349	0
SPT35529	SPT35351	0
SPT35529	SPT35418	0
SPT35529	SPT35419	0
SPT35529	SPT35566	0
SPT35529	SPT35567	0
SPT35529	SPT35420	0
SPT35529	SPT35423	0
SPT35529	SPT35564	0
SPT35529	SPT35352	0
SPT35529	SPT35424	0
SPT35529	SPT35357	0
SPT35529	SPT35437	0
SPT35529	SPT35563	0
SPT35529	SPT35308	0
SPT35529	SPT35425	0
SPT35529	SPT35440	0
SPT35529	SPT35354	0
SPT35529	SPT35309	0
SPT35529	SPT35310	0
SPT35529	SPT35355	0
SPT35529	SPT35332	0
SPT35529	SPT35333	0
SPT35529	SPT35561	0
SPT35529	SPT35363	0
SPT35529	SPT35427	0
SPT35529	SPT35752	0
SPT35529	SPT35430	0
SPT35529	SPT35431	0
SPT35529	SPT35313	0
SPT35529	SPT35780	0
SPT35529	SPT35315	0
SPT35529	SPT35316	0
SPT35529	SPT35317	0
SPT35529	SPT35334	0
SPT35529	SPT35543	0
SPT35517	SPT35516	0.43
SPT35517	SPT35360	0
SPT35517	SPT35515	0.5
SPT35517	SPT35518	0
SPT35517	SPT35475	0
SPT35517	SPT35520	0
SPT35517	SPT35324	0
SPT35517	SPT35476	0.55
SPT35517	SPT35485	0
SPT35517	SPT35389	0
SPT35517	SPT35487	0.51
SPT35517	SPT35369	0
SPT35517	SPT35370	0
SPT35517	SPT35382	0
SPT35517	SPT35521	0
SPT35517	SPT35553	0
SPT35517	SPT35532	0.48
SPT35517	SPT35384	0
SPT35517	SPT35522	0
SPT35517	SPT35361	0
SPT35517	SPT35342	0
SPT35517	SPT35556	0
SPT35517	SPT35557	0
SPT35517	SPT35328	0
SPT35517	SPT35592	0
SPT35517	SPT35435	0.42
SPT35517	SPT35304	0
SPT35517	SPT35390	0
SPT35517	SPT35436	0
SPT35517	SPT35580	0
SPT35517	SPT35538	0
SPT35517	SPT35537	0
SPT35517	SPT35320	0
SPT35517	SPT35541	0
SPT35517	SPT35673	0
SPT35517	SPT35502	0
SPT35517	SPT35330	0
SPT35517	SPT35546	0
SPT35517	SPT35547	0
SPT35517	SPT35544	0
SPT35517	SPT35362	0
SPT35517	SPT35499	0
SPT35517	SPT35336	0
SPT35517	SPT35577	0
SPT35517	SPT35325	0
SPT35517	SPT35331	0
SPT35517	SPT35337	0
SPT35517	SPT35306	0
SPT35517	SPT35407	0
SPT35517	SPT35346	0
SPT35517	SPT35405	0
SPT35517	SPT35410	0
SPT35517	SPT35575	0
SPT35517	SPT35576	0
SPT35517	SPT35766	0
SPT35517	SPT35347	0
SPT35517	SPT35412	0
SPT35517	SPT35414	0
SPT35517	SPT35348	0
SPT35517	SPT35417	0
SPT35517	SPT35571	0
SPT35517	SPT35349	0
SPT35517	SPT35351	0
SPT35517	SPT35418	0
SPT35517	SPT35419	0
SPT35517	SPT35566	0
SPT35517	SPT35567	0
SPT35517	SPT35420	0
SPT35517	SPT35423	0
SPT35517	SPT35564	0
SPT35517	SPT35352	0
SPT35517	SPT35424	0
SPT35517	SPT35357	0
SPT35517	SPT35437	0.24
SPT35517	SPT35563	0
SPT35517	SPT35308	0
SPT35517	SPT35425	0
SPT35517	SPT35440	0
SPT35517	SPT35354	0
SPT35517	SPT35309	0
SPT35517	SPT35310	0
SPT35517	SPT35355	0
SPT35517	SPT35332	0
SPT35517	SPT35333	0
SPT35517	SPT35561	0
SPT35517	SPT35363	0
SPT35517	SPT35427	0
SPT35517	SPT35752	0
SPT35517	SPT35430	0
SPT35517	SPT35431	0
SPT35517	SPT35313	0
SPT35517	SPT35780	0
SPT35517	SPT35315	0
SPT35517	SPT35316	0
SPT35517	SPT35317	0
SPT35517	SPT35334	0
SPT35517	SPT35543	0
SPT35516	SPT35360	0
SPT35516	SPT35515	0.44
SPT35516	SPT35518	0
SPT35516	SPT35475	0
SPT35516	SPT35520	0
SPT35516	SPT35324	0
SPT35516	SPT35476	0.26
SPT35516	SPT35485	0
SPT35516	SPT35389	0
SPT35516	SPT35487	0.52
SPT35516	SPT35369	0
SPT35516	SPT35370	0
SPT35516	SPT35382	0
SPT35516	SPT35521	0
SPT35516	SPT35553	0
SPT35516	SPT35532	0.41
SPT35516	SPT35384	0
SPT35516	SPT35522	0
SPT35516	SPT35361	0
SPT35516	SPT35342	0
SPT35516	SPT35556	0
SPT35516	SPT35557	0
SPT35516	SPT35328	0
SPT35516	SPT35592	0.02
SPT35516	SPT35435	0.61
SPT35516	SPT35304	0
SPT35516	SPT35390	0
SPT35516	SPT35436	0
SPT35516	SPT35580	0
SPT35516	SPT35538	0
SPT35516	SPT35537	0
SPT35516	SPT35320	0
SPT35516	SPT35541	0
SPT35516	SPT35673	0
SPT35516	SPT35502	0
SPT35516	SPT35330	0
SPT35516	SPT35546	0
SPT35516	SPT35547	0
SPT35516	SPT35544	0
SPT35516	SPT35362	0
SPT35516	SPT35499	0
SPT35516	SPT35336	0
SPT35516	SPT35577	0
SPT35516	SPT35325	0
SPT35516	SPT35331	0
SPT35516	SPT35337	0
SPT35516	SPT35306	0
SPT35516	SPT35407	0
SPT35516	SPT35346	0
SPT35516	SPT35405	0
SPT35516	SPT35410	0
SPT35516	SPT35575	0
SPT35516	SPT35576	0
SPT35516	SPT35766	0
SPT35516	SPT35347	0
SPT35516	SPT35412	0
SPT35516	SPT35414	0
SPT35516	SPT35348	0
SPT35516	SPT35417	0
SPT35516	SPT35571	0
SPT35516	SPT35349	0
SPT35516	SPT35351	0
SPT35516	SPT35418	0
SPT35516	SPT35419	0
SPT35516	SPT35566	0
SPT35516	SPT35567	0
SPT35516	SPT35420	0
SPT35516	SPT35423	0
SPT35516	SPT35564	0
SPT35516	SPT35352	0
SPT35516	SPT35424	0
SPT35516	SPT35357	0
SPT35516	SPT35437	0.17
SPT35516	SPT35563	0
SPT35516	SPT35308	0
SPT35516	SPT35425	0
SPT35516	SPT35440	0
SPT35516	SPT35354	0
SPT35516	SPT35309	0
SPT35516	SPT35310	0
SPT35516	SPT35355	0
SPT35516	SPT35332	0
SPT35516	SPT35333	0
SPT35516	SPT35561	0.03
SPT35516	SPT35363	0
SPT35516	SPT35427	0
SPT35516	SPT35752	0
SPT35516	SPT35430	0
SPT35516	SPT35431	0
SPT35516	SPT35313	0
SPT35516	SPT35780	0
SPT35516	SPT35315	0
SPT35516	SPT35316	0
SPT35516	SPT35317	0
SPT35516	SPT35334	0
SPT35516	SPT35543	0
SPT35360	SPT35515	0
SPT35360	SPT35518	0
SPT35360	SPT35475	0
SPT35360	SPT35520	0
SPT35360	SPT35324	0
SPT35360	SPT35476	0
SPT35360	SPT35485	0
SPT35360	SPT35389	0
SPT35360	SPT35487	0
SPT35360	SPT35369	0
SPT35360	SPT35370	0
SPT35360	SPT35382	0
SPT35360	SPT35521	0
SPT35360	SPT35553	0
SPT35360	SPT35532	0
SPT35360	SPT35384	0
SPT35360	SPT35522	0
SPT35360	SPT35361	0
SPT35360	SPT35342	0
SPT35360	SPT35556	0
SPT35360	SPT35557	0
SPT35360	SPT35328	0
SPT35360	SPT35592	0
SPT35360	SPT35435	0
SPT35360	SPT35304	0
SPT35360	SPT35390	0
SPT35360	SPT35436	0
SPT35360	SPT35580	0
SPT35360	SPT35538	0
SPT35360	SPT35537	0
SPT35360	SPT35320	0
SPT35360	SPT35541	0
SPT35360	SPT35673	0
SPT35360	SPT35502	0
SPT35360	SPT35330	0
SPT35360	SPT35546	0
SPT35360	SPT35547	0
SPT35360	SPT35544	0
SPT35360	SPT35362	0
SPT35360	SPT35499	0
SPT35360	SPT35336	0
SPT35360	SPT35577	0
SPT35360	SPT35325	0
SPT35360	SPT35331	0
SPT35360	SPT35337	0
SPT35360	SPT35306	0
SPT35360	SPT35407	0.09
SPT35360	SPT35346	0
SPT35360	SPT35405	0.09
SPT35360	SPT35410	0
SPT35360	SPT35575	0
SPT35360	SPT35576	0.09
SPT35360	SPT35766	0
SPT35360	SPT35347	0.99
SPT35360	SPT35412	0
SPT35360	SPT35414	0
SPT35360	SPT35348	0
SPT35360	SPT35417	0
SPT35360	SPT35571	0
SPT35360	SPT35349	0
SPT35360	SPT35351	0
SPT35360	SPT35418	0
SPT35360	SPT35419	0.09
SPT35360	SPT35566	0.05
SPT35360	SPT35567	0
SPT35360	SPT35420	0
SPT35360	SPT35423	0
SPT35360	SPT35564	0
SPT35360	SPT35352	0
SPT35360	SPT35424	0
SPT35360	SPT35357	0
SPT35360	SPT35437	0
SPT35360	SPT35563	0
SPT35360	SPT35308	0
SPT35360	SPT35425	0
SPT35360	SPT35440	0
SPT35360	SPT35354	0
SPT35360	SPT35309	0
SPT35360	SPT35310	0
SPT35360	SPT35355	0
SPT35360	SPT35332	0
SPT35360	SPT35333	0
SPT35360	SPT35561	0
SPT35360	SPT35363	0
SPT35360	SPT35427	0
SPT35360	SPT35752	0
SPT35360	SPT35430	0
SPT35360	SPT35431	0
SPT35360	SPT35313	0
SPT35360	SPT35780	0
SPT35360	SPT35315	0
SPT35360	SPT35316	0
SPT35360	SPT35317	0.03
SPT35360	SPT35334	0
SPT35360	SPT35543	0
SPT35515	SPT35518	0
SPT35515	SPT35475	0
SPT35515	SPT35520	0
SPT35515	SPT35324	0
SPT35515	SPT35476	0.44
SPT35515	SPT35485	0
SPT35515	SPT35389	0
SPT35515	SPT35487	0.49
SPT35515	SPT35369	0
SPT35515	SPT35370	0
SPT35515	SPT35382	0
SPT35515	SPT35521	0
SPT35515	SPT35553	0
SPT35515	SPT35532	0.45
SPT35515	SPT35384	0
SPT35515	SPT35522	0
SPT35515	SPT35361	0
SPT35515	SPT35342	0
SPT35515	SPT35556	0
SPT35515	SPT35557	0
SPT35515	SPT35328	0
SPT35515	SPT35592	0.03
SPT35515	SPT35435	0.52
SPT35515	SPT35304	0
SPT35515	SPT35390	0
SPT35515	SPT35436	0
SPT35515	SPT35580	0
SPT35515	SPT35538	0
SPT35515	SPT35537	0
SPT35515	SPT35320	0
SPT35515	SPT35541	0
SPT35515	SPT35673	0
SPT35515	SPT35502	0
SPT35515	SPT35330	0
SPT35515	SPT35546	0
SPT35515	SPT35547	0
SPT35515	SPT35544	0
SPT35515	SPT35362	0
SPT35515	SPT35499	0
SPT35515	SPT35336	0
SPT35515	SPT35577	0
SPT35515	SPT35325	0
SPT35515	SPT35331	0
SPT35515	SPT35337	0
SPT35515	SPT35306	0
SPT35515	SPT35407	0
SPT35515	SPT35346	0
SPT35515	SPT35405	0
SPT35515	SPT35410	0
SPT35515	SPT35575	0
SPT35515	SPT35576	0
SPT35515	SPT35766	0
SPT35515	SPT35347	0
SPT35515	SPT35412	0
SPT35515	SPT35414	0
SPT35515	SPT35348	0
SPT35515	SPT35417	0
SPT35515	SPT35571	0
SPT35515	SPT35349	0
SPT35515	SPT35351	0
